Year,GP,Driver,Strategy,PitStops,Stint,Compound,StintLength,StintNumber
2019,Russian Grand Prix,GRO,SOFT,0,Stint 1,SOFT,1,1
2019,Japanese Grand Prix,GAS,SOFT-MEDIUM,1,Stint 1,SOFT,18,1
2019,Japanese Grand Prix,GAS,SOFT-MEDIUM,1,Stint 2,MEDIUM,34,2
2019,Japanese Grand Prix,PER,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,19,1
2019,Japanese Grand Prix,PER,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,22,2
2019,Japanese Grand Prix,PER,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,11,3
2019,Japanese Grand Prix,LEC,SOFT-MEDIUM-SOFT-SOFT,3,Stint 1,SOFT,3,1
2019,Japanese Grand Prix,LEC,SOFT-MEDIUM-SOFT-SOFT,3,Stint 2,MEDIUM,22,2
2019,Japanese Grand Prix,LEC,SOFT-MEDIUM-SOFT-SOFT,3,Stint 3,SOFT,21,3
2019,Japanese Grand Prix,LEC,SOFT-MEDIUM-SOFT-SOFT,3,Stint 4,SOFT,6,4
2019,Japanese Grand Prix,STR,SOFT-MEDIUM,1,Stint 1,SOFT,18,1
2019,Japanese Grand Prix,STR,SOFT-MEDIUM,1,Stint 2,MEDIUM,34,2
2019,Japanese Grand Prix,MAG,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,17,1
2019,Japanese Grand Prix,MAG,MEDIUM-HARD-SOFT,2,Stint 2,HARD,30,2
2019,Japanese Grand Prix,MAG,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,5,3
2019,Japanese Grand Prix,ALB,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,15,1
2019,Japanese Grand Prix,ALB,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,19,2
2019,Japanese Grand Prix,ALB,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,19,3
2019,Japanese Grand Prix,KVY,SOFT-MEDIUM,1,Stint 1,SOFT,27,1
2019,Japanese Grand Prix,KVY,SOFT-MEDIUM,1,Stint 2,MEDIUM,25,2
2019,Japanese Grand Prix,HUL,SOFT-MEDIUM,1,Stint 1,SOFT,19,1
2019,Japanese Grand Prix,HUL,SOFT-MEDIUM,1,Stint 2,MEDIUM,33,2
2019,Japanese Grand Prix,RIC,MEDIUM-SOFT,1,Stint 1,MEDIUM,29,1
2019,Japanese Grand Prix,RIC,MEDIUM-SOFT,1,Stint 2,SOFT,23,2
2019,Japanese Grand Prix,VER,SOFT,0,Stint 1,SOFT,14,1
2019,Japanese Grand Prix,NOR,SOFT-MEDIUM-HARD,2,Stint 1,SOFT,4,1
2019,Japanese Grand Prix,NOR,SOFT-MEDIUM-HARD,2,Stint 2,MEDIUM,21,2
2019,Japanese Grand Prix,NOR,SOFT-MEDIUM-HARD,2,Stint 3,HARD,27,3
2019,Japanese Grand Prix,HAM,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,21,1
2019,Japanese Grand Prix,HAM,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,21,2
2019,Japanese Grand Prix,HAM,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,11,3
2019,Japanese Grand Prix,VET,SOFT-SOFT-MEDIUM,2,Stint 1,SOFT,16,1
2019,Japanese Grand Prix,VET,SOFT-SOFT-MEDIUM,2,Stint 2,SOFT,15,2
2019,Japanese Grand Prix,VET,SOFT-SOFT-MEDIUM,2,Stint 3,MEDIUM,22,3
2019,Japanese Grand Prix,SAI,SOFT-MEDIUM,1,Stint 1,SOFT,26,1
2019,Japanese Grand Prix,SAI,SOFT-MEDIUM,1,Stint 2,MEDIUM,27,2
2019,Japanese Grand Prix,RUS,MEDIUM-HARD,1,Stint 1,MEDIUM,25,1
2019,Japanese Grand Prix,RUS,MEDIUM-HARD,1,Stint 2,HARD,26,2
2019,Japanese Grand Prix,RAI,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,15,1
2019,Japanese Grand Prix,RAI,MEDIUM-HARD-SOFT,2,Stint 2,HARD,21,2
2019,Japanese Grand Prix,RAI,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,16,3
2019,Japanese Grand Prix,BOT,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,17,1
2019,Japanese Grand Prix,BOT,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,19,2
2019,Japanese Grand Prix,BOT,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,17,3
2019,Japanese Grand Prix,GRO,SOFT-HARD,1,Stint 1,SOFT,16,1
2019,Japanese Grand Prix,GRO,SOFT-HARD,1,Stint 2,HARD,36,2
2019,Japanese Grand Prix,KUB,MEDIUM-HARD-MEDIUM,2,Stint 1,MEDIUM,22,1
2019,Japanese Grand Prix,KUB,MEDIUM-HARD-MEDIUM,2,Stint 2,HARD,11,2
2019,Japanese Grand Prix,KUB,MEDIUM-HARD-MEDIUM,2,Stint 3,MEDIUM,18,3
2019,Japanese Grand Prix,GIO,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,18,1
2019,Japanese Grand Prix,GIO,MEDIUM-HARD-SOFT,2,Stint 2,HARD,31,2
2019,Japanese Grand Prix,GIO,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,3,3
2019,Mexican Grand Prix,HAM,MEDIUM-HARD,1,Stint 1,MEDIUM,23,1
2019,Mexican Grand Prix,HAM,MEDIUM-HARD,1,Stint 2,HARD,48,2
2019,Mexican Grand Prix,VET,MEDIUM-HARD,1,Stint 1,MEDIUM,37,1
2019,Mexican Grand Prix,VET,MEDIUM-HARD,1,Stint 2,HARD,34,2
2019,Mexican Grand Prix,BOT,MEDIUM-HARD,1,Stint 1,MEDIUM,36,1
2019,Mexican Grand Prix,BOT,MEDIUM-HARD,1,Stint 2,HARD,35,2
2019,Mexican Grand Prix,LEC,MEDIUM-MEDIUM-HARD,2,Stint 1,MEDIUM,15,1
2019,Mexican Grand Prix,LEC,MEDIUM-MEDIUM-HARD,2,Stint 2,MEDIUM,28,2
2019,Mexican Grand Prix,LEC,MEDIUM-MEDIUM-HARD,2,Stint 3,HARD,28,3
2019,Mexican Grand Prix,ALB,MEDIUM-MEDIUM-HARD,2,Stint 1,MEDIUM,14,1
2019,Mexican Grand Prix,ALB,MEDIUM-MEDIUM-HARD,2,Stint 2,MEDIUM,30,2
2019,Mexican Grand Prix,ALB,MEDIUM-MEDIUM-HARD,2,Stint 3,HARD,27,3
2019,Mexican Grand Prix,VER,MEDIUM-HARD,1,Stint 1,MEDIUM,5,1
2019,Mexican Grand Prix,VER,MEDIUM-HARD,1,Stint 2,HARD,66,2
2019,Mexican Grand Prix,PER,MEDIUM-HARD,1,Stint 1,MEDIUM,20,1
2019,Mexican Grand Prix,PER,MEDIUM-HARD,1,Stint 2,HARD,51,2
2019,Mexican Grand Prix,RIC,HARD-MEDIUM,1,Stint 1,HARD,50,1
2019,Mexican Grand Prix,RIC,HARD-MEDIUM,1,Stint 2,MEDIUM,21,2
2019,Mexican Grand Prix,GAS,SOFT-HARD-MEDIUM,2,Stint 1,SOFT,9,1
2019,Mexican Grand Prix,GAS,SOFT-HARD-MEDIUM,2,Stint 2,HARD,40,2
2019,Mexican Grand Prix,GAS,SOFT-HARD-MEDIUM,2,Stint 3,MEDIUM,21,3
2019,Mexican Grand Prix,HUL,MEDIUM-HARD,1,Stint 1,MEDIUM,18,1
2019,Mexican Grand Prix,HUL,MEDIUM-HARD,1,Stint 2,HARD,52,2
2019,Mexican Grand Prix,KVY,SOFT-HARD-MEDIUM,2,Stint 1,SOFT,10,1
2019,Mexican Grand Prix,KVY,SOFT-HARD-MEDIUM,2,Stint 2,HARD,34,2
2019,Mexican Grand Prix,KVY,SOFT-HARD-MEDIUM,2,Stint 3,MEDIUM,26,3
2019,Mexican Grand Prix,STR,MEDIUM-HARD,1,Stint 1,MEDIUM,37,1
2019,Mexican Grand Prix,STR,MEDIUM-HARD,1,Stint 2,HARD,33,2
2019,Mexican Grand Prix,SAI,SOFT-HARD-MEDIUM,2,Stint 1,SOFT,15,1
2019,Mexican Grand Prix,SAI,SOFT-HARD-MEDIUM,2,Stint 2,HARD,20,2
2019,Mexican Grand Prix,SAI,SOFT-HARD-MEDIUM,2,Stint 3,MEDIUM,35,3
2019,Mexican Grand Prix,GIO,MEDIUM-HARD,1,Stint 1,MEDIUM,21,1
2019,Mexican Grand Prix,GIO,MEDIUM-HARD,1,Stint 2,HARD,49,2
2019,Mexican Grand Prix,MAG,MEDIUM-HARD,1,Stint 1,MEDIUM,28,1
2019,Mexican Grand Prix,MAG,MEDIUM-HARD,1,Stint 2,HARD,41,2
2019,Mexican Grand Prix,RUS,MEDIUM-HARD,1,Stint 1,MEDIUM,22,1
2019,Mexican Grand Prix,RUS,MEDIUM-HARD,1,Stint 2,HARD,47,2
2019,Mexican Grand Prix,GRO,MEDIUM-HARD,1,Stint 1,MEDIUM,37,1
2019,Mexican Grand Prix,GRO,MEDIUM-HARD,1,Stint 2,HARD,32,2
2019,Mexican Grand Prix,KUB,MEDIUM-HARD-MEDIUM,2,Stint 1,MEDIUM,21,1
2019,Mexican Grand Prix,KUB,MEDIUM-HARD-MEDIUM,2,Stint 2,HARD,39,2
2019,Mexican Grand Prix,KUB,MEDIUM-HARD-MEDIUM,2,Stint 3,MEDIUM,9,3
2019,Mexican Grand Prix,RAI,MEDIUM-HARD-MEDIUM,2,Stint 1,MEDIUM,15,1
2019,Mexican Grand Prix,RAI,MEDIUM-HARD-MEDIUM,2,Stint 2,HARD,37,2
2019,Mexican Grand Prix,RAI,MEDIUM-HARD-MEDIUM,2,Stint 3,MEDIUM,6,3
2019,Mexican Grand Prix,NOR,SOFT-HARD,1,Stint 1,SOFT,12,1
2019,Mexican Grand Prix,NOR,SOFT-HARD,1,Stint 2,HARD,36,2
2019,United States Grand Prix,GAS,SOFT-HARD-SOFT,2,Stint 1,SOFT,19,1
2019,United States Grand Prix,GAS,SOFT-HARD-SOFT,2,Stint 2,HARD,34,2
2019,United States Grand Prix,GAS,SOFT-HARD-SOFT,2,Stint 3,SOFT,1,3
2019,United States Grand Prix,PER,MEDIUM-HARD,1,Stint 1,MEDIUM,24,1
2019,United States Grand Prix,PER,MEDIUM-HARD,1,Stint 2,HARD,31,2
2019,United States Grand Prix,LEC,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,20,1
2019,United States Grand Prix,LEC,MEDIUM-HARD-SOFT,2,Stint 2,HARD,22,2
2019,United States Grand Prix,LEC,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,14,3
2019,United States Grand Prix,STR,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,9,1
2019,United States Grand Prix,STR,MEDIUM-HARD-SOFT,2,Stint 2,HARD,20,2
2019,United States Grand Prix,STR,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,26,3
2019,United States Grand Prix,MAG,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,18,1
2019,United States Grand Prix,MAG,MEDIUM-HARD-SOFT,2,Stint 2,HARD,22,2
2019,United States Grand Prix,MAG,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,13,3
2019,United States Grand Prix,ALB,SOFT-MEDIUM-MEDIUM-SOFT,3,Stint 1,SOFT,1,1
2019,United States Grand Prix,ALB,SOFT-MEDIUM-MEDIUM-SOFT,3,Stint 2,MEDIUM,19,2
2019,United States Grand Prix,ALB,SOFT-MEDIUM-MEDIUM-SOFT,3,Stint 3,MEDIUM,20,3
2019,United States Grand Prix,ALB,SOFT-MEDIUM-MEDIUM-SOFT,3,Stint 4,SOFT,16,4
2019,United States Grand Prix,KVY,HARD-MEDIUM-SOFT,2,Stint 1,HARD,21,1
2019,United States Grand Prix,KVY,HARD-MEDIUM-SOFT,2,Stint 2,MEDIUM,18,2
2019,United States Grand Prix,KVY,HARD-MEDIUM-SOFT,2,Stint 3,SOFT,16,3
2019,United States Grand Prix,HUL,HARD-MEDIUM-SOFT,2,Stint 1,HARD,27,1
2019,United States Grand Prix,HUL,HARD-MEDIUM-SOFT,2,Stint 2,MEDIUM,12,2
2019,United States Grand Prix,HUL,HARD-MEDIUM-SOFT,2,Stint 3,SOFT,16,3
2019,United States Grand Prix,RIC,SOFT-HARD,1,Stint 1,SOFT,21,1
2019,United States Grand Prix,RIC,SOFT-HARD,1,Stint 2,HARD,35,2
2019,United States Grand Prix,VER,MEDIUM-HARD-MEDIUM,2,Stint 1,MEDIUM,13,1
2019,United States Grand Prix,VER,MEDIUM-HARD-MEDIUM,2,Stint 2,HARD,21,2
2019,United States Grand Prix,VER,MEDIUM-HARD-MEDIUM,2,Stint 3,MEDIUM,22,3
2019,United States Grand Prix,NOR,SOFT-HARD-MEDIUM,2,Stint 1,SOFT,19,1
2019,United States Grand Prix,NOR,SOFT-HARD-MEDIUM,2,Stint 2,HARD,23,2
2019,United States Grand Prix,NOR,SOFT-HARD-MEDIUM,2,Stint 3,MEDIUM,14,3
2019,United States Grand Prix,HAM,MEDIUM-HARD,1,Stint 1,MEDIUM,24,1
2019,United States Grand Prix,HAM,MEDIUM-HARD,1,Stint 2,HARD,32,2
2019,United States Grand Prix,VET,MEDIUM,0,Stint 1,MEDIUM,8,1
2019,United States Grand Prix,SAI,SOFT-HARD,1,Stint 1,SOFT,18,1
2019,United States Grand Prix,SAI,SOFT-HARD,1,Stint 2,HARD,37,2
2019,United States Grand Prix,RUS,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,23,1
2019,United States Grand Prix,RUS,MEDIUM-HARD-SOFT,2,Stint 2,HARD,23,2
2019,United States Grand Prix,RUS,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,8,3
2019,United States Grand Prix,RAI,SOFT-HARD-SOFT,2,Stint 1,SOFT,18,1
2019,United States Grand Prix,RAI,SOFT-HARD-SOFT,2,Stint 2,HARD,22,2
2019,United States Grand Prix,RAI,SOFT-HARD-SOFT,2,Stint 3,SOFT,15,3
2019,United States Grand Prix,BOT,MEDIUM-HARD-MEDIUM,2,Stint 1,MEDIUM,14,1
2019,United States Grand Prix,BOT,MEDIUM-HARD-MEDIUM,2,Stint 2,HARD,21,2
2019,United States Grand Prix,BOT,MEDIUM-HARD-MEDIUM,2,Stint 3,MEDIUM,21,3
2019,United States Grand Prix,GRO,MEDIUM-HARD,1,Stint 1,MEDIUM,24,1
2019,United States Grand Prix,GRO,MEDIUM-HARD,1,Stint 2,HARD,31,2
2019,United States Grand Prix,KUB,MEDIUM-HARD,1,Stint 1,MEDIUM,11,1
2019,United States Grand Prix,KUB,MEDIUM-HARD,1,Stint 2,HARD,20,2
2019,United States Grand Prix,GIO,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,17,1
2019,United States Grand Prix,GIO,MEDIUM-HARD-SOFT,2,Stint 2,HARD,22,2
2019,United States Grand Prix,GIO,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,16,3
2019,Brazilian Grand Prix,GAS,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,22,1
2019,Brazilian Grand Prix,GAS,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,25,2
2019,Brazilian Grand Prix,GAS,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,24,3
2019,Brazilian Grand Prix,PER,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,17,1
2019,Brazilian Grand Prix,PER,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,28,2
2019,Brazilian Grand Prix,PER,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,26,3
2019,Brazilian Grand Prix,LEC,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,29,1
2019,Brazilian Grand Prix,LEC,MEDIUM-HARD-SOFT,2,Stint 2,HARD,25,2
2019,Brazilian Grand Prix,LEC,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,12,3
2019,Brazilian Grand Prix,STR,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,28,1
2019,Brazilian Grand Prix,STR,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,25,2
2019,Brazilian Grand Prix,STR,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,13,3
2019,Brazilian Grand Prix,MAG,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,27,1
2019,Brazilian Grand Prix,MAG,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,26,2
2019,Brazilian Grand Prix,MAG,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,18,3
2019,Brazilian Grand Prix,ALB,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,24,1
2019,Brazilian Grand Prix,ALB,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,26,2
2019,Brazilian Grand Prix,ALB,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,21,3
2019,Brazilian Grand Prix,KVY,MEDIUM-SOFT-SOFT,2,Stint 1,MEDIUM,23,1
2019,Brazilian Grand Prix,KVY,MEDIUM-SOFT-SOFT,2,Stint 2,SOFT,23,2
2019,Brazilian Grand Prix,KVY,MEDIUM-SOFT-SOFT,2,Stint 3,SOFT,25,3
2019,Brazilian Grand Prix,HUL,MEDIUM-HARD-SOFT-SOFT,3,Stint 1,MEDIUM,27,1
2019,Brazilian Grand Prix,HUL,MEDIUM-HARD-SOFT-SOFT,3,Stint 2,HARD,17,2
2019,Brazilian Grand Prix,HUL,MEDIUM-HARD-SOFT-SOFT,3,Stint 3,SOFT,9,3
2019,Brazilian Grand Prix,HUL,MEDIUM-HARD-SOFT-SOFT,3,Stint 4,SOFT,18,4
2019,Brazilian Grand Prix,RIC,MEDIUM-SOFT-SOFT,2,Stint 1,MEDIUM,8,1
2019,Brazilian Grand Prix,RIC,MEDIUM-SOFT-SOFT,2,Stint 2,SOFT,32,2
2019,Brazilian Grand Prix,RIC,MEDIUM-SOFT-SOFT,2,Stint 3,SOFT,31,3
2019,Brazilian Grand Prix,VER,SOFT-SOFT-MEDIUM-SOFT,3,Stint 1,SOFT,21,1
2019,Brazilian Grand Prix,VER,SOFT-SOFT-MEDIUM-SOFT,3,Stint 2,SOFT,23,2
2019,Brazilian Grand Prix,VER,SOFT-SOFT-MEDIUM-SOFT,3,Stint 3,MEDIUM,10,3
2019,Brazilian Grand Prix,VER,SOFT-SOFT-MEDIUM-SOFT,3,Stint 4,SOFT,17,4
2019,Brazilian Grand Prix,NOR,SOFT-HARD-MEDIUM,2,Stint 1,SOFT,27,1
2019,Brazilian Grand Prix,NOR,SOFT-HARD-MEDIUM,2,Stint 2,HARD,26,2
2019,Brazilian Grand Prix,NOR,SOFT-HARD-MEDIUM,2,Stint 3,MEDIUM,18,3
2019,Brazilian Grand Prix,HAM,SOFT-SOFT-MEDIUM-SOFT,3,Stint 1,SOFT,20,1
2019,Brazilian Grand Prix,HAM,SOFT-SOFT-MEDIUM-SOFT,3,Stint 2,SOFT,23,2
2019,Brazilian Grand Prix,HAM,SOFT-SOFT-MEDIUM-SOFT,3,Stint 3,MEDIUM,23,3
2019,Brazilian Grand Prix,HAM,SOFT-SOFT-MEDIUM-SOFT,3,Stint 4,SOFT,5,4
2019,Brazilian Grand Prix,VET,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,25,1
2019,Brazilian Grand Prix,VET,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,24,2
2019,Brazilian Grand Prix,VET,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,17,3
2019,Brazilian Grand Prix,SAI,SOFT-MEDIUM,1,Stint 1,SOFT,29,1
2019,Brazilian Grand Prix,SAI,SOFT-MEDIUM,1,Stint 2,MEDIUM,42,2
2019,Brazilian Grand Prix,RUS,MEDIUM-MEDIUM-SOFT-SOFT,3,Stint 1,MEDIUM,23,1
2019,Brazilian Grand Prix,RUS,MEDIUM-MEDIUM-SOFT-SOFT,3,Stint 2,MEDIUM,31,2
2019,Brazilian Grand Prix,RUS,MEDIUM-MEDIUM-SOFT-SOFT,3,Stint 3,SOFT,12,3
2019,Brazilian Grand Prix,RUS,MEDIUM-MEDIUM-SOFT-SOFT,3,Stint 4,SOFT,5,4
2019,Brazilian Grand Prix,RAI,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,21,1
2019,Brazilian Grand Prix,RAI,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,26,2
2019,Brazilian Grand Prix,RAI,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,24,3
2019,Brazilian Grand Prix,BOT,SOFT-HARD-MEDIUM,2,Stint 1,SOFT,26,1
2019,Brazilian Grand Prix,BOT,SOFT-HARD-MEDIUM,2,Stint 2,HARD,15,2
2019,Brazilian Grand Prix,BOT,SOFT-HARD-MEDIUM,2,Stint 3,MEDIUM,11,3
2019,Brazilian Grand Prix,GRO,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,26,1
2019,Brazilian Grand Prix,GRO,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,39,2
2019,Brazilian Grand Prix,GRO,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,6,3
2019,Brazilian Grand Prix,KUB,MEDIUM-MEDIUM-HARD-SOFT-SOFT,4,Stint 1,MEDIUM,20,1
2019,Brazilian Grand Prix,KUB,MEDIUM-MEDIUM-HARD-SOFT-SOFT,4,Stint 2,MEDIUM,16,2
2019,Brazilian Grand Prix,KUB,MEDIUM-MEDIUM-HARD-SOFT-SOFT,4,Stint 3,HARD,17,3
2019,Brazilian Grand Prix,KUB,MEDIUM-MEDIUM-HARD-SOFT-SOFT,4,Stint 4,SOFT,13,4
2019,Brazilian Grand Prix,KUB,MEDIUM-MEDIUM-HARD-SOFT-SOFT,4,Stint 5,SOFT,4,5
2019,Brazilian Grand Prix,GIO,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,20,1
2019,Brazilian Grand Prix,GIO,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,26,2
2019,Brazilian Grand Prix,GIO,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,25,3
2019,Abu Dhabi Grand Prix,HAM,MEDIUM-HARD,1,Stint 1,MEDIUM,26,1
2019,Abu Dhabi Grand Prix,HAM,MEDIUM-HARD,1,Stint 2,HARD,29,2
2019,Abu Dhabi Grand Prix,VER,MEDIUM-HARD,1,Stint 1,MEDIUM,25,1
2019,Abu Dhabi Grand Prix,VER,MEDIUM-HARD,1,Stint 2,HARD,30,2
2019,Abu Dhabi Grand Prix,LEC,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,12,1
2019,Abu Dhabi Grand Prix,LEC,MEDIUM-HARD-SOFT,2,Stint 2,HARD,26,2
2019,Abu Dhabi Grand Prix,LEC,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,17,3
2019,Abu Dhabi Grand Prix,BOT,MEDIUM-HARD,1,Stint 1,MEDIUM,29,1
2019,Abu Dhabi Grand Prix,BOT,MEDIUM-HARD,1,Stint 2,HARD,26,2
2019,Abu Dhabi Grand Prix,VET,SOFT-HARD-MEDIUM,2,Stint 1,SOFT,12,1
2019,Abu Dhabi Grand Prix,VET,SOFT-HARD-MEDIUM,2,Stint 2,HARD,26,2
2019,Abu Dhabi Grand Prix,VET,SOFT-HARD-MEDIUM,2,Stint 3,MEDIUM,17,3
2019,Abu Dhabi Grand Prix,ALB,MEDIUM-HARD,1,Stint 1,MEDIUM,13,1
2019,Abu Dhabi Grand Prix,ALB,MEDIUM-HARD,1,Stint 2,HARD,42,2
2019,Abu Dhabi Grand Prix,PER,MEDIUM-HARD,1,Stint 1,MEDIUM,37,1
2019,Abu Dhabi Grand Prix,PER,MEDIUM-HARD,1,Stint 2,HARD,17,2
2019,Abu Dhabi Grand Prix,NOR,SOFT-HARD,1,Stint 1,SOFT,8,1
2019,Abu Dhabi Grand Prix,NOR,SOFT-HARD,1,Stint 2,HARD,46,2
2019,Abu Dhabi Grand Prix,KVY,HARD-MEDIUM,1,Stint 1,HARD,40,1
2019,Abu Dhabi Grand Prix,KVY,HARD-MEDIUM,1,Stint 2,MEDIUM,14,2
2019,Abu Dhabi Grand Prix,SAI,SOFT-HARD-MEDIUM,2,Stint 1,SOFT,12,1
2019,Abu Dhabi Grand Prix,SAI,SOFT-HARD-MEDIUM,2,Stint 2,HARD,29,2
2019,Abu Dhabi Grand Prix,SAI,SOFT-HARD-MEDIUM,2,Stint 3,MEDIUM,13,3
2019,Abu Dhabi Grand Prix,RIC,SOFT-HARD-SOFT,2,Stint 1,SOFT,11,1
2019,Abu Dhabi Grand Prix,RIC,SOFT-HARD-SOFT,2,Stint 2,HARD,31,2
2019,Abu Dhabi Grand Prix,RIC,SOFT-HARD-SOFT,2,Stint 3,SOFT,12,3
2019,Abu Dhabi Grand Prix,HUL,SOFT-MEDIUM,1,Stint 1,SOFT,18,1
2019,Abu Dhabi Grand Prix,HUL,SOFT-MEDIUM,1,Stint 2,MEDIUM,36,2
2019,Abu Dhabi Grand Prix,RAI,MEDIUM-HARD,1,Stint 1,MEDIUM,22,1
2019,Abu Dhabi Grand Prix,RAI,MEDIUM-HARD,1,Stint 2,HARD,32,2
2019,Abu Dhabi Grand Prix,MAG,MEDIUM-HARD,1,Stint 1,MEDIUM,20,1
2019,Abu Dhabi Grand Prix,MAG,MEDIUM-HARD,1,Stint 2,HARD,34,2
2019,Abu Dhabi Grand Prix,GRO,MEDIUM-HARD,1,Stint 1,MEDIUM,18,1
2019,Abu Dhabi Grand Prix,GRO,MEDIUM-HARD,1,Stint 2,HARD,36,2
2019,Abu Dhabi Grand Prix,GIO,SOFT-HARD-MEDIUM,2,Stint 1,SOFT,8,1
2019,Abu Dhabi Grand Prix,GIO,SOFT-HARD-MEDIUM,2,Stint 2,HARD,18,2
2019,Abu Dhabi Grand Prix,GIO,SOFT-HARD-MEDIUM,2,Stint 3,MEDIUM,28,3
2019,Abu Dhabi Grand Prix,RUS,HARD-MEDIUM,1,Stint 1,HARD,32,1
2019,Abu Dhabi Grand Prix,RUS,HARD-MEDIUM,1,Stint 2,MEDIUM,22,2
2019,Abu Dhabi Grand Prix,GAS,MEDIUM-HARD,1,Stint 1,MEDIUM,1,1
2019,Abu Dhabi Grand Prix,GAS,MEDIUM-HARD,1,Stint 2,HARD,52,2
2019,Abu Dhabi Grand Prix,KUB,HARD-MEDIUM,1,Stint 1,HARD,24,1
2019,Abu Dhabi Grand Prix,KUB,HARD-MEDIUM,1,Stint 2,MEDIUM,29,2
2019,Abu Dhabi Grand Prix,STR,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,5,1
2019,Abu Dhabi Grand Prix,STR,MEDIUM-HARD-SOFT,2,Stint 2,HARD,18,2
2019,Abu Dhabi Grand Prix,STR,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,22,3
2020,Austrian Grand Prix,GAS,MEDIUM-HARD-HARD,2,Stint 1,MEDIUM,24,1
2020,Austrian Grand Prix,GAS,MEDIUM-HARD-HARD,2,Stint 2,HARD,30,2
2020,Austrian Grand Prix,GAS,MEDIUM-HARD-HARD,2,Stint 3,HARD,13,3
2020,Austrian Grand Prix,PER,SOFT-MEDIUM-MEDIUM,2,Stint 1,SOFT,24,1
2020,Austrian Grand Prix,PER,SOFT-MEDIUM-MEDIUM,2,Stint 2,MEDIUM,30,2
2020,Austrian Grand Prix,PER,SOFT-MEDIUM-MEDIUM,2,Stint 3,MEDIUM,13,3
2020,Austrian Grand Prix,LEC,SOFT-HARD-MEDIUM-MEDIUM,3,Stint 1,SOFT,24,1
2020,Austrian Grand Prix,LEC,SOFT-HARD-MEDIUM-MEDIUM,3,Stint 2,HARD,25,2
2020,Austrian Grand Prix,LEC,SOFT-HARD-MEDIUM-MEDIUM,3,Stint 3,MEDIUM,5,3
